datetime,wavelengths,mean,std,max,min
20201208045744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.881215, 0.431188, 44.48244, 39.52874, 76.14625, 88.145706, 75.47892, 0.934083, 1.144555, 3.243692, 13.958362]","[1.829198, 0.247017, 14.428932, 10.936334, 21.406748, 23.092857, 15.402609, 1.951281, 2.395862, 1.092368, 4.425307]","[18.351166, 3.384267, 69.07565, 59.88148, 110.9243, 125.16119, 98.81953, 20.646154, 26.91565, 6.662808, 23.289047]","[0.0, 0.0, 2.915119, 8.732716, 7.996392, 11.56018, 18.440006, 0.0, 0.0, 0.30777, 0.965549]"
20201208055743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.162696, 0.449055, 44.926903, 39.808796, 76.82176, 88.78461, 75.7184, 1.227525, 1.528783, 3.249376, 13.991964]","[1.852126, 0.243128, 14.617172, 11.079977, 21.678345, 23.32926, 15.422936, 2.061133, 2.525924, 1.089209, 4.415848]","[17.704021, 3.464758, 75.03264, 60.921093, 118.920685, 132.71976, 99.29235, 20.646154, 27.139015, 6.629534, 23.32767]","[0.0, 0.0, 3.422097, 8.732716, 8.611498, 12.227113, 19.85847, 0.0, 0.0, 0.341043, 1.158659]"
20201208085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.749333, 0.589247, 47.944313, 41.794582, 81.31163, 93.11541, 77.33555, 2.720556, 3.441337, 3.264786, 14.124322]","[2.614977, 0.342768, 16.544205, 12.696883, 24.688654, 26.270012, 16.340994, 2.74188, 3.363394, 1.084036, 4.446452]","[19.113873, 3.54159, 104.43732, 76.41126, 161.36307, 174.29193, 115.368256, 20.646154, 27.139015, 6.712716, 24.91117]","[0.0, 0.0, 3.168608, 8.732716, 7.996392, 11.56018, 19.700863, 0.0, 0.0, 0.299452, 1.042793]"
20201208095744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.40272, 0.65604, 48.92877, 42.463814, 82.72799, 94.456116, 77.78911, 3.413886, 4.306566, 3.268829, 14.170522]","[2.904166, 0.391787, 17.34991, 13.339334, 25.944483, 27.494741, 16.733057, 2.999228, 3.667254, 1.083238, 4.475266]","[16.109272, 3.545248, 111.535, 82.12911, 169.35947, 182.07283, 118.20518, 20.263817, 23.313866, 6.69608, 25.567743]","[0.0, 0.0, 3.675585, 8.628756, 9.02157, 12.671737, 20.173683, 0.0, 0.0, 0.332724, 1.158659]"
20201208145744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.233901, 0.580439, 48.184883, 42.063488, 81.483696, 93.20372, 77.06194, 2.55755, 3.160608, 3.236945, 14.029989]","[2.126853, 0.324253, 17.50526, 13.44448, 26.354424, 28.176859, 17.581545, 2.759761, 3.363116, 1.106632, 4.694377]","[12.295744, 3.439147, 100.00127, 78.90633, 151.93143, 168.51184, 114.58022, 18.88316, 22.755451, 6.762624, 24.602194]","[0.0, 0.0, 2.408142, 8.836678, 6.561142, 10.004003, 16.548725, 0.0, 0.0, 0.199635, 0.695195]"
20201208155743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.648332, 0.529946, 47.244183, 41.454838, 80.08498, 91.81022, 76.544266, 2.009247, 2.448985, 3.230246, 13.97236]","[1.872568, 0.281866, 16.862196, 12.906389, 25.355473, 27.227972, 17.377502, 2.5697, 3.152906, 1.111724, 4.711874]","[11.140129, 3.43183, 90.748924, 74.53997, 145.9854, 163.3987, 109.694405, 17.906078, 21.526936, 6.812534, 24.215975]","[0.0, 0.0, 2.408142, 8.628756, 6.561142, 10.004003, 16.233513, 0.0, 0.0, 0.207953, 0.77244]"
20201208175743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.965816, 0.463927, 45.75476, 40.45203, 77.847015, 89.64269, 75.67455, 1.203448, 1.477165, 3.216536, 13.892735]","[1.655744, 0.237949, 15.988908, 12.096514, 23.975788, 25.913975, 17.025948, 2.158758, 2.714827, 1.119567, 4.734206]","[17.07999, 3.23792, 86.186134, 65.07953, 143.73001, 160.06403, 104.49338, 20.646154, 25.742975, 6.745988, 23.907]","[0.0, 0.0, 2.154653, 8.732716, 5.946034, 9.114757, 15.445477, 0.0, 0.0, 0.182998, 0.695195]"
20201208185744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.765714, 0.446415, 45.351147, 40.18414, 77.214035, 88.997154, 75.42481, 0.893356, 1.123722, 3.212572, 13.868896]","[1.6005, 0.227804, 15.837242, 11.929389, 23.723137, 25.664486, 16.955923, 1.904162, 2.432564, 1.120814, 4.74213]","[17.056877, 3.556224, 81.36985, 62.272587, 137.98901, 152.28313, 103.39013, 20.646154, 26.496838, 6.712716, 23.984243]","[0.0, 0.0, 2.154653, 8.732716, 5.946034, 9.33707, 15.918298, 0.0, 0.0, 0.191317, 0.733818]"
20201208225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.1726, 0.394708, 44.56247, 39.68449, 76.12922, 88.049934, 75.19813, 0.13164, 0.201165, 3.211029, 13.889258]","[1.364028, 0.23604, 15.18245, 11.499293, 22.702562, 24.635406, 16.473999, 1.120286, 1.670765, 1.110224, 4.668392]","[18.674738, 3.530614, 69.45589, 60.401287, 111.33437, 125.82812, 99.922775, 20.646154, 27.111095, 6.795896, 23.829754]","[0.0, 0.0, 2.154653, 8.212912, 6.15107, 9.559381, 15.287869, 0.0, 0.0, 0.199635, 0.695195]"
20201209015743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.387909, 0.40069, 44.33871, 39.47803, 75.874245, 87.88527, 75.32172, 0.318143, 0.45691, 3.212724, 13.921872]","[2.029193, 0.255427, 14.644915, 11.16206, 21.814552, 23.638437, 15.879173, 1.72045, 2.466917, 1.09119, 4.542302]","[17.727135, 3.556224, 69.2024, 60.089405, 110.3092, 124.71656, 99.29235, 20.646154, 26.943571, 6.77926, 23.443535]","[0.0, 0.0, 2.788374, 8.212912, 6.971212, 10.893247, 18.124794, 0.0, 0.0, 0.291134, 0.888305]"
20201209025743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.601764, 0.410912, 44.257484, 39.410984, 75.79369, 87.80203, 75.34772, 0.550674, 0.719797, 3.212456, 13.934409]","[2.281493, 0.247878, 14.515176, 11.066738, 21.59786, 23.381859, 15.711397, 2.013715, 2.680033, 1.084463, 4.50896]","[17.403563, 3.526955, 68.948906, 60.089405, 110.10416, 124.271935, 98.977135, 20.646154, 26.385155, 6.854124, 23.289047]","[0.0, 0.0, 2.534886, 8.212912, 6.561142, 10.004003, 15.918298, 0.0, 0.0, 0.232907, 0.849684]"
20201209035744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.736884, 0.417298, 44.256065, 39.345264, 75.80159, 87.84075, 75.37097, 0.757102, 0.934827, 3.214254, 13.945835]","[2.103399, 0.236805, 14.44407, 10.991907, 21.463596, 23.220629, 15.582259, 2.066994, 2.60366, 1.079009, 4.482572]","[17.033766, 3.234262, 68.69542, 60.193363, 109.89913, 124.04963, 99.13474, 20.646154, 25.380005, 6.845805, 23.13456]","[0.0, 0.0, 2.788374, 8.00499, 7.381284, 10.893247, 17.809582, 0.0, 0.0, 0.257862, 0.849684]"
20201209045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.915681, 0.428242, 44.424984, 39.47896, 76.082405, 88.121124, 75.472145, 0.973984, 1.19986, 3.215414, 13.959041]","[1.941557, 0.231683, 14.460892, 11.005509, 21.462355, 23.188425, 15.489202, 2.082828, 2.56109, 1.074226, 4.457154]","[18.258717, 3.545248, 70.216354, 59.985447, 111.539406, 124.271935, 98.1891, 20.646154, 27.139015, 6.820852, 23.095938]","[0.0, 0.0, 3.041864, 8.212912, 7.996392, 11.782491, 18.755222, 0.0, 0.0, 0.299452, 1.004171]"
20201209055743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.2035, 0.448531, 44.91574, 39.74601, 76.820625, 88.83702, 75.71199, 1.268819, 1.582252, 3.217286, 13.986198]","[1.918134, 0.236115, 14.642106, 11.134975, 21.71144, 23.401852, 15.462248, 2.163065, 2.647866, 1.068758, 4.43223]","[17.542236, 3.556224, 77.56752, 62.89635, 120.971054, 132.27513, 99.13474, 20.646154, 26.52476, 6.904032, 23.057316]","[0.0, 0.0, 3.422097, 8.108952, 8.406462, 12.004802, 20.331291, 0.0, 0.0, 0.365997, 1.120037]"
20201209085744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.8155, 0.591861, 47.994686, 41.778854, 81.38972, 93.2648, 77.39115, 2.76859, 3.501298, 3.230636, 14.123178]","[2.633182, 0.343834, 16.512203, 12.69356, 24.607586, 26.202421, 16.181498, 2.755739, 3.3843, 1.053781, 4.409553]","[18.48984, 3.556224, 103.67685, 79.94594, 158.49257, 174.29193, 115.84107, 20.646154, 27.139015, 6.795896, 25.72223]","[0.0, 0.0, 2.915119, 8.212912, 7.586319, 11.337869, 19.85847, 0.0, 0.0, 0.324406, 0.965549]"
20201209095743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.473489, 0.659919, 49.01341, 42.46506, 82.84567, 94.67258, 77.84941, 3.465749, 4.367754, 3.233991, 14.161105]","[2.928152, 0.392126, 17.311092, 13.323455, 25.84487, 27.413029, 16.541128, 3.005663, 3.683913, 1.04919, 4.425198]","[16.964428, 3.472075, 113.436165, 82.440994, 170.38464, 185.85211, 119.93885, 20.646154, 25.12872, 6.862442, 26.185696]","[0.0, 0.0, 2.788374, 8.212912, 7.381284, 10.893247, 17.179153, 0.0, 0.0, 0.207953, 0.888305]"
20201209145743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.237844, 0.585883, 48.420555, 42.175148, 81.81848, 93.54639, 77.28038, 2.533797, 3.123783, 3.201254, 14.022148]","[2.136731, 0.31955, 17.208754, 13.302496, 25.779745, 27.496838, 17.096647, 2.698776, 3.296328, 1.055745, 4.557478]","[11.995284, 3.552566, 101.01522, 78.38652, 156.44221, 172.51344, 115.99868, 18.989363, 22.169113, 6.945624, 25.181524]","[0.0, 0.0, 2.281397, 8.212912, 6.15107, 9.33707, 15.603084, 0.0, 0.0, 0.232907, 0.77244]"
20201209155743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.645487, 0.534927, 47.469734, 41.571255, 80.40056, 92.13849, 76.72892, 1.989583, 2.417306, 3.190688, 13.954301]","[1.872282, 0.278689, 16.575943, 12.778943, 24.78607, 26.550901, 16.888527, 2.537775, 3.115515, 1.058299, 4.566943]","[11.717937, 3.556224, 90.11521, 73.50036, 145.78036, 160.28633, 111.27048, 18.309654, 21.69446, 6.978895, 24.52495]","[0.0, 0.0, 2.408142, 8.212912, 6.561142, 10.004003, 15.130263, 0.0, 0.0, 0.241225, 0.77244]"
20201209165743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.238913, 0.496708, 46.628544, 41.01805, 79.18751, 90.96586, 76.28795, 1.558318, 1.880635, 3.184637, 13.902259]","[1.741618, 0.255123, 16.102999, 12.339054, 24.03876, 25.83398, 16.716703, 2.391328, 2.966926, 1.061901, 4.575128]","[10.654771, 2.901323, 89.48149, 68.6142, 147.01057, 160.95326, 105.754234, 17.290092, 20.57763, 6.945624, 24.370462]","[0.0, 0.0, 2.408142, 8.316874, 6.356106, 9.559381, 15.76069, 0.0, 0.0, 0.182998, 0.77244]"
20201209205744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.478167, 0.423139, 45.027065, 39.94583, 76.8273, 88.70847, 75.52634, 0.450851, 0.603551, 3.177899, 13.842598]","[1.694982, 0.230839, 15.327226, 11.591086, 22.79536, 24.601585, 16.197443, 1.564533, 2.09136, 1.058415, 4.52404]","[19.183208, 3.545248, 70.976814, 61.02505, 119.74083, 134.72055, 99.76517, 20.646154, 27.139015, 6.945624, 23.404913]","[0.0, 0.0, 2.66163, 8.316874, 6.971212, 10.893247, 17.494366, 0.0, 0.0, 0.26618, 0.849684]"
20201209215743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.321791, 0.411211, 44.863632, 39.857265, 76.60198, 88.48693, 75.51402, 0.282297, 0.393336, 3.179191, 13.858818]","[1.700374, 0.257251, 15.105583, 11.446405, 22.43582, 24.211338, 15.975486, 1.53131, 2.103104, 1.053989, 4.483734]","[19.183208, 3.556224, 69.45589, 60.60921, 114.20487, 126.717354, 99.76517, 20.646154, 27.139015, 6.937304, 23.443535]","[0.0, 0.0, 2.281397, 8.212912, 6.356106, 9.559381, 16.391117, 0.0, 0.0, 0.199635, 0.733818]"
20201209225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.163698, 0.392437, 44.6734, 39.712444, 76.338036, 88.31432, 75.41074, 0.126147, 0.191059, 3.177382, 13.853502]","[1.298075, 0.229378, 14.899574, 11.302432, 22.105192, 23.879484, 15.755224, 1.051913, 1.571312, 1.05096, 4.441558]","[17.77336, 3.420854, 68.948906, 60.193363, 109.89913, 124.271935, 99.44996, 20.646154, 26.692284, 6.904032, 23.32767]","[0.0, 0.0, 2.788374, 8.316874, 7.381284, 10.670936, 17.336758, 0.0, 0.0, 0.274498, 0.926927]"
20201210005744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.170415, 0.383031, 44.282955, 39.43837, 75.85491, 87.807365, 75.311165, 0.120119, 0.194406, 3.172387, 13.836631]","[1.373394, 0.224495, 14.568511, 11.066556, 21.593712, 23.311333, 15.407463, 1.028201, 1.649599, 1.041002, 4.367328]","[18.212492, 3.545248, 69.07565, 60.193363, 110.3092, 124.71656, 99.13474, 20.646154, 26.664362, 6.82917, 23.211803]","[0.0, 0.0, 2.788374, 8.420834, 7.176248, 10.670936, 17.809582, 0.0, 0.0, 0.207953, 0.849684]"
20201210015743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.373156, 0.395595, 44.170227, 39.330875, 75.70017, 87.634384, 75.240944, 0.325985, 0.46104, 3.169372, 13.832757]","[2.000057, 0.25732, 14.45142, 10.979877, 21.406048, 23.091434, 15.273004, 1.819047, 2.556517, 1.036891, 4.33856]","[18.582289, 3.556224, 68.56867, 60.089405, 109.489044, 123.605, 99.13474, 20.646154, 27.139015, 6.812534, 23.211803]","[0.0, 0.0, 2.66163, 8.420834, 7.381284, 11.115558, 17.179153, 0.0, 0.0, 0.282816, 0.965549]"
20201210035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.728173, 0.414801, 44.071747, 39.232704, 75.5723, 87.50698, 75.17896, 0.742928, 0.91273, 3.166322, 13.818808]","[2.057628, 0.243225, 14.316642, 10.874659, 21.173586, 22.815031, 15.094227, 2.016785, 2.521208, 1.033346, 4.298242]","[16.710194, 3.204992, 68.0617, 59.673565, 109.07898, 122.93807, 98.50432, 20.32754, 25.296244, 6.770942, 22.864206]","[0.0, 0.0, 2.408142, 8.420834, 6.356106, 9.33707, 16.391117, 0.0, 0.0, 0.224589, 0.811061]"
20201210055744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.146942, 0.448868, 44.927486, 39.70925, 76.82741, 88.723915, 75.64401, 1.195059, 1.496508, 3.16693, 13.848478]","[1.830848, 0.242576, 14.715824, 11.159634, 21.734121, 23.333736, 15.212875, 2.05219, 2.506864, 1.029744, 4.281747]","[17.727135, 3.365974, 78.20124, 63.00031, 121.99623, 132.94206, 99.44996, 20.646154, 26.748125, 6.77926, 23.018694]","[0.0, 0.0, 2.66163, 8.524796, 6.561142, 10.226314, 16.706333, 0.0, 0.0, 0.199635, 0.811061]"
20201210065743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.550088, 0.483967, 45.861877, 40.32085, 78.19993, 90.00428, 76.10623, 1.56577, 1.988634, 3.174172, 13.880458]","[1.973387, 0.257736, 15.244107, 11.583433, 22.530222, 24.087679, 15.433397, 2.189816, 2.697861, 1.030093, 4.280143]","[18.120043, 3.384267, 88.21404, 68.82212, 134.5034, 144.50224, 105.59663, 19.031845, 23.42555, 6.745988, 24.215975]","[0.0, 0.0, 2.408142, 8.628756, 6.561142, 9.559381, 16.863937, 0.0, 0.0, 0.232907, 0.811061]"
20201210085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.731831, 0.59798, 48.273647, 41.891872, 81.7587, 93.51374, 77.39267, 2.670353, 3.396652, 3.184526, 14.003309]","[2.574104, 0.351937, 16.794485, 12.83838, 24.88698, 26.373796, 16.151987, 2.638125, 3.268436, 1.028832, 4.306533]","[17.68091, 3.391584, 109.760574, 81.81723, 161.15804, 174.51425, 116.94432, 20.646154, 25.100798, 6.787578, 26.26294]","[0.0, 0.0, 2.788374, 8.524796, 7.176248, 10.670936, 18.912827, 0.0, 0.0, 0.291134, 0.965549]"
20201210125743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.433094, 0.710207, 49.9044, 43.109554, 83.94403, 95.45917, 77.92897, 3.615988, 4.53795, 3.175118, 13.976528]","[2.679276, 0.418672, 18.632656, 14.238544, 27.778282, 29.287449, 17.516775, 2.993634, 3.677284, 1.047625, 4.484402]","[13.150899, 3.556224, 118.1257, 87.53508, 177.15082, 191.4099, 124.35185, 20.178854, 23.900204, 6.862442, 26.919512]","[0.0, 0.003659, 2.66163, 8.420834, 6.971212, 10.448625, 16.863937, 0.0, 0.0, 0.257862, 0.77244]"
20201210135742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.919258, 0.648129, 49.28763, 42.72252, 83.010796, 94.54009, 77.56212, 3.213686, 4.003747, 3.168371, 13.920912]","[2.459074, 0.376722, 18.302217, 13.994503, 27.326252, 28.922297, 17.598562, 2.95032, 3.592805, 1.057991, 4.537528]","[12.526867, 3.428171, 110.3943, 82.9608, 168.33429, 182.51746, 120.569275, 20.646154, 23.73268, 6.87076, 27.035378]","[0.0, 0.0, 1.901164, 8.420834, 5.330927, 8.003202, 14.815049, 0.0, 0.0, 0.17468, 0.57933]"
20201210145743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.182012, 0.586374, 48.400566, 42.140553, 81.659424, 93.260796, 77.07431, 2.493384, 3.08135, 3.161021, 13.867279]","[2.080969, 0.329644, 17.777561, 13.570445, 26.550438, 28.254448, 17.560795, 2.683046, 3.280027, 1.06813, 4.58338]","[11.394364, 3.362315, 102.15592, 78.6984, 159.10768, 174.95888, 115.84107, 19.15929, 22.39248, 6.987213, 26.185696]","[0.0, 0.0, 2.408142, 8.524796, 6.15107, 9.559381, 16.233513, 0.0, 0.0, 0.207953, 0.77244]"
20201210165743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.18955, 0.496865, 46.599537, 40.956364, 78.98607, 90.63006, 76.07366, 1.500318, 1.811292, 3.15298, 13.77032]","[1.694266, 0.264728, 16.712896, 12.634288, 24.921055, 26.735067, 17.238146, 2.353688, 2.92096, 1.082879, 4.630318]","[10.308086, 3.336704, 85.42567, 69.75777, 144.96022, 159.17477, 105.91184, 17.290092, 20.773073, 6.96226, 23.289047]","[0.0, 0.0, 2.154653, 8.524796, 6.15107, 9.33707, 15.918298, 0.0, 0.0, 0.199635, 0.695195]"
20201210195742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.604878, 0.437946, 45.406982, 40.204605, 77.28971, 89.05947, 75.536766, 0.662834, 0.849883, 3.163906, 13.764739]","[1.632937, 0.232635, 15.87158, 11.910469, 23.592972, 25.410551, 16.608778, 1.773785, 2.29621, 1.07897, 4.58242]","[18.99831, 3.505003, 78.83497, 61.648823, 128.1473, 138.72215, 101.026024, 20.646154, 27.139015, 7.08703, 23.443535]","[0.0, 0.0, 2.66163, 8.836678, 7.381284, 10.893247, 17.021545, 0.0, 0.0, 0.257862, 0.849684]"
20201210225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.177211, 0.400634, 44.893803, 39.86039, 76.572136, 88.50608, 75.48296, 0.13937, 0.20917, 3.173766, 13.807446]","[1.382868, 0.242785, 15.298881, 11.534103, 22.694515, 24.491005, 16.088146, 1.169998, 1.705912, 1.06641, 4.503354]","[18.443613, 3.556224, 109.50709, 60.401287, 118.51063, 127.82891, 99.76517, 20.646154, 27.139015, 7.020486, 23.366293]","[0.0, 0.0, 2.788374, 8.628756, 7.791355, 11.337869, 17.967186, 0.0, 0.0, 0.274498, 0.849684]"
20201210235742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.112162, 0.392676, 44.726135, 39.75031, 76.369804, 88.288185, 75.43807, 0.080548, 0.132035, 3.175204, 13.807795]","[1.126417, 0.239154, 15.142449, 11.431713, 22.461857, 24.235697, 15.947015, 0.898757, 1.378864, 1.063144, 4.47775]","[19.229433, 3.483051, 86.693115, 60.089405, 112.56458, 125.16119, 99.13474, 20.646154, 27.139015, 7.037122, 23.250425]","[0.0, 0.0, 2.154653, 8.732716, 5.946034, 8.892446, 15.287869, 0.0, 0.0, 0.182998, 0.656574]"
20201211015742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.369823, 0.402129, 44.56012, 39.57953, 76.17153, 88.13224, 75.465, 0.313869, 0.444988, 3.177925, 13.830935]","[1.956101, 0.248774, 14.842687, 11.23019, 21.985483, 23.712284, 15.649931, 1.746131, 2.453663, 1.054333, 4.421526]","[18.096931, 3.552566, 68.0617, 59.985447, 112.56458, 124.938866, 98.66193, 20.646154, 27.139015, 7.053758, 23.173182]","[0.0, 0.0, 2.788374, 8.524796, 7.586319, 11.115558, 17.967186, 0.0, 0.0, 0.274498, 0.888305]"
20201211035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.712707, 0.422422, 44.586365, 39.548016, 76.22604, 88.24398, 75.58036, 0.726066, 0.89292, 3.186898, 13.866755]","[2.018416, 0.24398, 14.702969, 11.130094, 21.739168, 23.428688, 15.468016, 1.978672, 2.473258, 1.04473, 4.378518]","[16.871979, 3.556224, 68.188446, 59.88148, 110.10416, 124.49424, 98.977135, 18.012281, 21.806143, 7.028804, 23.173182]","[0.0, 0.0, 2.915119, 8.628756, 7.381284, 11.115558, 18.124794, 0.0, 0.0, 0.249543, 0.888305]"
20201211075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.055852, 0.538944, 47.58354, 41.4676, 80.67872, 92.565994, 77.284454, 2.070842, 2.651568, 3.220427, 14.075962]","[2.239165, 0.298073, 16.188423, 12.325301, 23.943462, 25.51361, 15.997016, 2.469921, 3.055474, 1.038185, 4.36066]","[16.363508, 3.135478, 96.45242, 74.53997, 145.3703, 159.3971, 111.74329, 20.646154, 25.18456, 6.970577, 24.640816]","[0.0, 0.0, 2.915119, 8.420834, 7.586319, 11.115558, 17.651974, 0.0, 0.0, 0.26618, 0.888305]"
20201211085744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.676619, 0.599675, 48.807076, 42.277794, 82.47827, 94.30991, 77.98365, 2.665966, 3.393088, 3.23109, 14.13575]","[2.561664, 0.352729, 16.996275, 12.977517, 25.183784, 26.715605, 16.398327, 2.709092, 3.349876, 1.040046, 4.38167]","[18.605402, 3.252555, 103.55011, 78.38652, 157.67244, 174.51425, 118.362785, 20.646154, 26.385155, 6.96226, 25.91534]","[0.0, 0.0, 2.788374, 8.420834, 7.381284, 11.337869, 17.336758, 0.0, 0.0, 0.257862, 0.926927]"
20201211095743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.318853, 0.667454, 49.858887, 42.96951, 83.98152, 95.71717, 78.459114, 3.351406, 4.233236, 3.237598, 14.192631]","[2.857722, 0.404083, 17.818527, 13.614036, 26.447672, 27.931585, 16.819578, 2.979938, 3.672248, 1.043364, 4.422246]","[13.590033, 3.464758, 112.54895, 84.10437, 169.5645, 186.07443, 121.98775, 20.3063, 23.593075, 6.91235, 27.305733]","[0.0, 0.0, 2.915119, 8.524796, 8.406462, 12.671737, 18.912827, 0.0, 0.0, 0.257862, 0.965549]"
20201211105744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.656227, 0.724989, 50.58656, 43.478794, 84.990486, 96.681984, 78.78276, 3.727584, 4.698722, 3.240967, 14.217698]","[2.927736, 0.440458, 18.505524, 14.143628, 27.502922, 28.97918, 17.257906, 3.05726, 3.768232, 1.050449, 4.478256]","[13.867381, 3.556224, 119.01292, 88.15884, 176.12564, 192.74376, 124.66707, 20.646154, 24.48654, 6.87076, 28.696123]","[0.0, 0.0, 2.534886, 8.524796, 7.381284, 11.115558, 17.651974, 0.0, 0.0, 0.232907, 0.888305]"
20201211115743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.699636, 0.745296, 50.81497, 43.63405, 85.28955, 96.85647, 78.80633, 3.826271, 4.813298, 3.238798, 14.205729]","[2.875112, 0.452026, 18.895523, 14.434508, 28.126131, 29.60473, 17.61154, 3.071571, 3.785436, 1.05909, 4.539369]","[14.26029, 3.369632, 119.39314, 88.36677, 177.5609, 192.74376, 124.50946, 20.646154, 24.570301, 6.91235, 30.279625]","[0.0, 0.0, 2.66163, 8.628756, 7.176248, 10.670936, 16.863937, 0.0, 0.0, 0.249543, 0.849684]"
